took 20000 seconds.
Refactoring Type	Source Method	Target Class	Similarity Indice
Move Method	jdk.graal.compiler.hotspot.replacements.HotSpotAllocationSnippets.Templates::lower(VerifyHeapNode, LoweringTool):void	jdk.graal.compiler.nodes.debug.VerifyHeapNode	0.7734374999999999
Move Method	jdk.graal.compiler.hotspot.stubs.Stub::checkStubInvariants(CompilationResult):boolean	jdk.graal.compiler.code.CompilationResult	0.8570561383061377
Move Method	jdk.graal.compiler.nodes.GraphDecoder::verifyEdges():boolean	jdk.graal.compiler.nodes.StructuredGraph	0.4520438566809531
Move Method	jdk.graal.compiler.nodes.StructuredGraph::reduceDegenerateLoopBegin(LoopBeginNode, boolean):void	jdk.graal.compiler.nodes.LoopBeginNode	0.6307802287581699
Move Method	jdk.graal.compiler.lir.constopt.ConstantTree::getOrInitCost(BasicBlock<?>):NodeCost	jdk.graal.compiler.core.common.cfg.BlockMap	1.0
Move Method	jdk.graal.compiler.core.match.MatchStatement::generate(NodeLIRBuilder, int, Node, HIRBlock, StructuredGraph.ScheduleResult):boolean	jdk.graal.compiler.core.match.MatchPattern	1.0
Move Method	jdk.graal.compiler.debug.ScopeImpl::interceptException(Throwable):RuntimeException	jdk.graal.compiler.debug.DebugContext	1.0
Move Method	jdk.graal.compiler.nodes.GraphDecoder::allocateFloatingNode(NodeClass<?>):Node	jdk.graal.compiler.graph.NodeClass	0.8629731761089279
Move Method	jdk.graal.compiler.lir.constopt.ConstantLoadOptimization.Optimization::rewriteBlock(BasicBlock<?>):void	jdk.graal.compiler.core.common.cfg.BlockMap	1.0
Move Method	jdk.graal.compiler.java.BytecodeParser::genIntegerDiv(ValueNode, ValueNode, GuardingNode):ValueNode	jdk.graal.compiler.nodes.ValueNode	0.3114806703860292
Move Method	jdk.graal.compiler.nodes.GraphDecoder::handlePhiFunctions(MethodScope, LoopScope, LoopScope, AbstractEndNode, AbstractMergeNode):void	jdk.graal.compiler.nodes.AbstractMergeNode	0.832806778951773
Move Method	jdk.graal.compiler.replacements.arraycopy.ArrayCopySnippets.Templates::instantiate(LoweringTool, SnippetTemplate.Arguments, BasicArrayCopyNode):void	jdk.graal.compiler.replacements.nodes.BasicArrayCopyNode	0.539230604054854
Move Method	jdk.graal.compiler.nodes.graphbuilderconf.IntrinsicContext::createFrameState(StructuredGraph, SideEffectsState, StateSplit, NodeSourcePosition):FrameState	jdk.graal.compiler.graph.NodeSourcePosition	0.7915526363802224
Move Method	jdk.graal.compiler.loop.phases.SpeculativeGuardMovementPhase.SpeculativeGuardMovement::computeEarliestBlock(Node):HIRBlock	jdk.graal.compiler.graph.NodeMap	0.7259819288216856
Move Method	jdk.graal.compiler.nodes.StructuredGraph::replaceWithExceptionSplit(WithExceptionNode, WithExceptionNode):void	jdk.graal.compiler.nodes.WithExceptionNode	1.0
Move Method	jdk.graal.compiler.lir.alloc.lsra.LinearScan::initBlockData(BasicBlock<?>):void	jdk.graal.compiler.core.common.cfg.BlockMap	1.0
Move Method	jdk.graal.compiler.java.BytecodeParser::appendLoopBegin(FixedWithNextNode, int):LoopBeginNode	jdk.graal.compiler.nodes.FixedWithNextNode	0.6369047619047619
Move Method	jdk.graal.compiler.nodes.graphbuilderconf.GraphBuilderContext::invokeFallback(FixedWithNextNode, EndNode):Invoke	jdk.graal.compiler.nodes.EndNode	1.0
Move Method	jdk.graal.compiler.lir.asm.CompilationResultBuilder::emitBlock(BasicBlock<?>):void	jdk.graal.compiler.lir.LIR	0.6304195804195805
Move Method	jdk.graal.compiler.phases.common.FixReadsPhase.RawConditionalEliminationVisitor::processNode(Node, HIRBlock, NodePredicate):void	jdk.graal.compiler.graph.iterators.NodePredicate	1.0
Move Method	jdk.graal.compiler.core.gen.NodeLIRBuilder::getOperand(Node):Value	jdk.graal.compiler.graph.NodeMap	0.48347338935574236
Move Method	jdk.graal.compiler.replacements.PEGraphDecoder::tryInline(PEMethodScope, LoopScope, InvokeData, MethodCallTargetNode):LoopScope	jdk.graal.compiler.nodes.java.MethodCallTargetNode	0.6498848283162009
Move Method	jdk.graal.compiler.replacements.SnippetTemplate::inlineSnippet(Node, DebugContext, StructuredGraph, EconomicMap<Node,Node>):EconomicMap<Node,Node>	jdk.graal.compiler.graph.Node	0.6463567078445615
Move Method	jdk.graal.compiler.core.CompilationWrapper::getRetryOptions(OptionValues, String):OptionValues	jdk.graal.compiler.options.OptionValues	0.6352571428571429
Move Method	jdk.graal.compiler.replacements.SnippetTemplate::rewireFrameStatesBeforeFSA(ValueNode, UnmodifiableEconomicMap<Node,Node>, FixedNode):void	jdk.graal.compiler.nodes.FixedNode	0.6965174129353235
Move Method	jdk.graal.compiler.virtual.phases.ea.PartialEscapeClosure::getAliasAndResolve(PartialEscapeBlockState<?>, ValueNode):ValueNode	jdk.graal.compiler.virtual.phases.ea.PartialEscapeBlockState	1.0
Move Method	jdk.graal.compiler.phases.common.ConditionalEliminationPhase::createVisitor(StructuredGraph, ControlFlowGraph, BlockMap<List<Node>>, NodeMap<HIRBlock>, CoreProviders):ControlFlowGraph.RecursiveVisitor<?>	jdk.graal.compiler.nodes.cfg.ControlFlowGraph	1.0
Move Method	jdk.graal.compiler.hotspot.lir.VerifyMaxRegisterSizePhase::verifyOperands(LIRInstruction, Value, OperandMode, EnumSet<OperandFlag>):void	jdk.graal.compiler.lir.LIRInstruction	0.18965277777777784
Move Method	jdk.graal.compiler.phases.common.ConditionalEliminationPhase.Instance::processBlock(HIRBlock):void	jdk.graal.compiler.debug.DebugContext	0.5995231971675742
Move Method	jdk.graal.compiler.debug.DebugContext::printMetricsCSV(PrintStream, Object, Integer, int, String):void	jdk.graal.compiler.debug.GlobalMetrics	0.7696716855145921
Move Method	jdk.graal.compiler.lir.alloc.lsra.LinearScan::getLastLirInstructionId(BasicBlock<?>):int	jdk.graal.compiler.lir.LIR	0.8181176470588237
Move Method	jdk.graal.compiler.virtual.phases.ea.GraphEffectList::addFixedNodeBefore(FixedWithNextNode, FixedNode):void	jdk.graal.compiler.nodes.FixedWithNextNode	1.0
Move Method	jdk.graal.compiler.lir.alloc.lsra.Interval::getSplitChildAtOpId(int, LIRInstruction.OperandMode, LinearScan):Interval	jdk.graal.compiler.lir.alloc.lsra.LinearScan	0.910340216212172
Move Method	jdk.graal.compiler.hotspot.replacements.HotSpotAllocationSnippets::threadBeingInitializedCheck(KlassPointer):void	jdk.graal.compiler.hotspot.word.KlassPointer	0.5914880397639017
Move Method	jdk.graal.compiler.core.amd64.AMD64NodeMatchRules::getLirKind(LIRLowerableAccess):LIRKind	jdk.graal.compiler.nodes.memory.LIRLowerableAccess	0.72
Move Method	jdk.graal.compiler.nodes.loop.LoopEx::reassociateInvariants():boolean	jdk.graal.compiler.nodes.loop.LoopFragmentInside	0.5518865997428273
Move Method	jdk.graal.compiler.core.gen.NodeLIRBuilder::stateWithExceptionEdge(DeoptimizingNode, LabelRef):LIRFrameState	jdk.graal.compiler.core.gen.NodeMatchRules	0.9942857142857144
Move Method	jdk.graal.compiler.core.gen.NodeLIRBuilder::incrementSharedMatchCount(Node):void	jdk.graal.compiler.graph.NodeMap	0.9669467787114847
Move Method	jdk.graal.compiler.replacements.DefaultJavaLoweringProvider::lowerLoadHubOrNullNode(LoadHubOrNullNode, LoweringTool):void	jdk.graal.compiler.nodes.extended.LoadHubOrNullNode	0.9374311785905988
Move Method	jdk.graal.compiler.hotspot.aarch64.AArch64HotSpotBackend::hasInvalidatePlaceholder(CompilationResult):boolean	jdk.graal.compiler.code.CompilationResult	0.7254340277777777
Move Method	jdk.graal.compiler.hotspot.meta.DefaultHotSpotLoweringProvider::lowerDeadEnd(DeadEndNode):void	jdk.graal.compiler.nodes.DeadEndNode	0.7781569965870306
Move Method	jdk.graal.compiler.nodes.graphbuilderconf.GraphBuilderContext::replacePluginWithException(GeneratedInvocationPlugin, ResolvedJavaMethod, ValueNode[], PluginReplacementWithExceptionNode.ReplacementWithExceptionFunction):void	jdk.graal.compiler.nodes.graphbuilderconf.GeneratedInvocationPlugin	0.6607142857142857
Move Method	jdk.graal.compiler.nodes.GraphEncoder::writeProperties(Node, Fields):void	jdk.graal.compiler.core.common.Fields	1.0
Move Method	jdk.graal.compiler.hotspot.meta.DefaultHotSpotLoweringProvider::loadHubForMonitorEnterNode(MonitorEnterNode, LoweringTool, StructuredGraph):void	jdk.graal.compiler.nodes.java.MonitorEnterNode	0.5336750577994965
Move Method	jdk.graal.compiler.phases.common.FixReadsPhase.RawConditionalEliminationVisitor::registerCombinedStamps(MergeNode):void	jdk.graal.compiler.nodes.MergeNode	0.8842592592592592
Move Method	jdk.graal.compiler.replacements.gc.SerialWriteBarrierSnippets.SerialWriteBarrierLowerer::lower(SnippetTemplate.AbstractTemplates, SnippetTemplate.SnippetInfo, SnippetTemplate.SnippetInfo, SerialWriteBarrierNode, LoweringTool):void	jdk.graal.compiler.nodes.gc.SerialWriteBarrierNode	0.33515624999999993
Move Method	jdk.graal.compiler.replacements.gc.G1WriteBarrierSnippets.G1WriteBarrierLowerer::lower(SnippetTemplate.AbstractTemplates, SnippetTemplate.SnippetInfo, G1PreWriteBarrierNode, LoweringTool):void	jdk.graal.compiler.nodes.gc.G1PreWriteBarrierNode	0.6648286727057896
Move Method	jdk.graal.compiler.replacements.classfile.ClassfileConstant.ExecutableRef::resolve(ClassfileConstantPool, int):ResolvedJavaMethod	jdk.graal.compiler.replacements.classfile.ClassfileConstantPool	1.0
Move Method	jdk.graal.compiler.core.gen.NodeLIRBuilder::stateFor(NodeWithState, FrameState):LIRFrameState	jdk.graal.compiler.nodes.FrameState	0.7215613275613275
Move Method	jdk.graal.compiler.loop.phases.SpeculativeGuardMovementPhase.SpeculativeGuardMovement::tryOptimizeCompare(GuardNode, CompareNode):Loop<HIRBlock>	jdk.graal.compiler.nodes.loop.LoopsData	0.832832532051282
Move Method	jdk.graal.compiler.java.BytecodeParser::ensureBytecodeMayBeUnresolved():void	jdk.graal.compiler.bytecode.BytecodeStream	1.0
Move Method	jdk.graal.compiler.java.BytecodeParser::createInstanceOf(TypeReference, ValueNode):LogicNode	jdk.graal.compiler.core.common.type.TypeReference	0.5258234262327031
Move Method	jdk.graal.compiler.virtual.phases.ea.PartialEscapeBlockState::objectMaterialized(VirtualObjectNode, AllocatedObjectNode, List<ValueNode>):void	jdk.graal.compiler.nodes.virtual.AllocatedObjectNode	1.0
Move Method	jdk.graal.compiler.phases.common.ConditionalEliminationPhase.Instance::processIntegerSwitch(AbstractBeginNode, IntegerSwitchNode):void	jdk.graal.compiler.nodes.extended.IntegerSwitchNode	0.4887895437895438
Move Method	jdk.graal.compiler.virtual.phases.ea.PartialEscapeClosure.MergeProcessor::getValueObjectVirtualCached(ValuePhiNode, VirtualObjectNode):VirtualObjectNode	jdk.graal.compiler.nodes.ValuePhiNode	0.47576992753623193
Move Method	jdk.graal.compiler.java.BytecodeParser::updateWithExceptionNode(WithExceptionNode):AbstractBeginNode	jdk.graal.compiler.nodes.WithExceptionNode	0.9464788732394368
Move Method	jdk.graal.compiler.graph.Edges::verifyUpdateValid(Node, int, Object):void	jdk.graal.compiler.graph.Node	0.776139729489011
Move Method	jdk.graal.compiler.nodes.graphbuilderconf.GraphBuilderContext::emitBytecodeExceptionCheck(LogicNode, boolean, BytecodeExceptionNode.BytecodeExceptionKind, ValueNode[]):AbstractBeginNode	jdk.graal.compiler.nodes.LogicNode	0.5415783274440518
Move Method	jdk.graal.compiler.hotspot.replacements.HotSpotAllocationSnippets::newmultiarray(KlassPointer, int, boolean, int[]):Object	jdk.graal.compiler.hotspot.word.KlassPointer	0.804255319148936
Move Method	jdk.graal.compiler.replacements.SnippetTemplate::updateStamps(ValueNode, UnmodifiableEconomicMap<Node,Node>):void	jdk.graal.compiler.nodes.ValueNode	0.6000494071146247
Move Method	jdk.graal.compiler.java.BytecodeParser::genFloatConvert(FloatConvert, ValueNode):ValueNode	jdk.graal.compiler.core.common.calc.FloatConvert	0.46399583766909475
Move Method	jdk.graal.compiler.hotspot.amd64.AMD64HotSpotBackend.HotSpotFrameContext::emitNmethodEntryBarrier(CompilationResultBuilder, AMD64HotSpotMacroAssembler):void	jdk.graal.compiler.hotspot.amd64.AMD64HotSpotMacroAssembler	0.6348741418764303
Move Method	jdk.graal.compiler.phases.common.FixReadsPhase.RawConditionalEliminationVisitor::checkReplaceWithConstant(Stamp, ValueNode):boolean	jdk.graal.compiler.nodes.ValueNode	0.6644612719779023
Move Method	jdk.graal.compiler.lir.alloc.lsra.LinearScan::getBlockData(BasicBlock<?>):BlockData	jdk.graal.compiler.core.common.cfg.BlockMap	1.0
Move Method	jdk.graal.compiler.options.OptionValues::printHelp(PrintStream, String, String, OptionDescriptor):void	jdk.graal.compiler.options.OptionDescriptor	0.7351190476190478
Move Method	jdk.graal.compiler.java.BytecodeParser::genIncrement():void	jdk.graal.compiler.java.FrameStateBuilder	0.8639199370756748
Move Method	jdk.graal.compiler.hightiercodegen.irwalk.StackifierIRWalker::generateForwardJump(HIRBlock, HIRBlock):void	jdk.graal.compiler.hightiercodegen.reconstruction.StackifierData	0.8198714204053692
Move Method	jdk.graal.compiler.java.BytecodeParser::getActionForInvokeExceptionEdge(InlineInfo):ExceptionEdgeAction	jdk.graal.compiler.phases.OptimisticOptimizations	1.0
Move Method	jdk.graal.compiler.lir.constopt.ConstantLoadOptimization.Optimization::analyzeBlock(BasicBlock<?>):void	jdk.graal.compiler.lir.LIR	0.873294117647059
Move Method	jdk.graal.compiler.hotspot.meta.DefaultHotSpotLoweringProvider::lowerGenericArrayCopyCallNode(GenericArrayCopyCallNode):void	jdk.graal.compiler.hotspot.replacements.arraycopy.GenericArrayCopyCallNode	0.6845238095238094
Move Method	jdk.graal.compiler.lir.stackslotalloc.LSStackSlotAllocator.Allocator::finished(StackInterval):void	jdk.graal.compiler.lir.stackslotalloc.StackInterval	0.9692307692307692
Move Method	jdk.graal.compiler.nodes.StructuredGraph::removeSplitPropagate(ControlSplitNode, AbstractBeginNode):void	jdk.graal.compiler.nodes.AbstractBeginNode	0.875
Move Method	jdk.graal.compiler.replacements.nodes.arithmetic.IntegerSubExactNode::canonicalXYconstant(ValueNode, ValueNode):ValueNode	jdk.graal.compiler.nodes.ValueNode	0.44877369007803786
Move Method	jdk.graal.compiler.hightiercodegen.reconstruction.stackifier.CFStackifierSortPhase.Instance::initializeRemainingPredecessors(EconomicMap<HIRBlock,Integer>):void	jdk.graal.compiler.nodes.cfg.ControlFlowGraph	1.0
Move Method	jdk.graal.compiler.java.BytecodeParser::genIfZero(Condition):void	jdk.graal.compiler.java.FrameStateBuilder	0.8639199370756748
Move Method	jdk.graal.compiler.nodes.loop.LoopEx::nodesInLoopBranch(NodeBitMap, AbstractBeginNode):void	jdk.graal.compiler.nodes.loop.LoopsData	0.8601499171968974
Move Method	jdk.graal.compiler.nodes.OptimizationLog::report(Class<?>, String, Node):void	jdk.graal.compiler.graph.Node	0.8593026125920851
Move Method	jdk.graal.compiler.replacements.gc.G1WriteBarrierSnippets.G1WriteBarrierLowerer::lower(SnippetTemplate.AbstractTemplates, SnippetTemplate.SnippetInfo, G1PostWriteBarrierNode, LoweringTool):void	jdk.graal.compiler.nodes.gc.G1PostWriteBarrierNode	0.7926867187661947
Move Method	jdk.graal.compiler.nodes.loop.LoopEx::findInductionVariables():EconomicMap<Node,InductionVariable>	jdk.graal.compiler.nodes.loop.LoopFragmentInside	0.5916552724388165
Move Method	jdk.graal.compiler.virtual.phases.ea.GraphEffectList::addVirtualMapping(FrameState, EscapeObjectState):void	jdk.graal.compiler.nodes.FrameState	1.0
Move Method	jdk.graal.compiler.replacements.nodes.arithmetic.IntegerAddExactNode::canonicalXYconstant(ValueNode, ValueNode):ValueNode	jdk.graal.compiler.nodes.ValueNode	0.44877369007803786
Move Method	jdk.graal.compiler.loop.phases.SpeculativeGuardMovementPhase.SpeculativeGuardMovement::computeNewCompareGuards(CompareNode, InductionVariable, ValueNode, boolean, GuardingNode, ValueNode):OptimizedCompareTests	jdk.graal.compiler.nodes.calc.CompareNode	1.0
Move Method	jdk.graal.compiler.replacements.nodes.MacroNode::createInvoke(boolean):InvokeNode	jdk.graal.compiler.nodes.FrameState	0.7559434175717069
Move Method	jdk.graal.compiler.asm.amd64.AMD64MacroAssembler::alignFusedPair(Label, boolean, int):void	jdk.graal.compiler.asm.Label	1.0
Move Method	jdk.graal.compiler.hotspot.meta.DefaultHotSpotLoweringProvider::lowerBytecodeExceptionNode(BytecodeExceptionNode):void	jdk.graal.compiler.core.common.spi.ForeignCallsProvider	0.5923202614379085
Move Method	jdk.graal.compiler.nodes.StructuredGraph::copy(String, Consumer<UnmodifiableEconomicMap<Node,Node>>, DebugContext, OptionValues):StructuredGraph	jdk.graal.compiler.options.OptionValues	0.7063128772635814
Move Method	jdk.graal.compiler.virtual.phases.ea.PartialEscapeClosure::getObjectState(PartialEscapeBlockState<?>, ValueNode):ObjectState	jdk.graal.compiler.virtual.phases.ea.PartialEscapeBlockState	1.0
Move Method	jdk.graal.compiler.replacements.nodes.arithmetic.IntegerMulExactNode::canonicalXYconstant(ValueNode, ValueNode):ValueNode	jdk.graal.compiler.nodes.ValueNode	0.44877369007803786
Move Method	jdk.graal.compiler.replacements.BoxingSnippets.Templates::lower(BoxNode, LoweringTool):void	jdk.graal.compiler.nodes.extended.BoxNode	0.23910572186434254
Move Method	jdk.graal.compiler.nodes.calc.IntegerLowerThanNode.LowerOp::canonicalizePiXLowerPiXPlusC(PiNode, PiNode, boolean, NodeView):LogicConstantNode	jdk.graal.compiler.nodes.PiNode	0.7542490080233387
Move Method	jdk.graal.compiler.phases.common.LoweringPhase::checkPostLowering(StructuredGraph, CoreProviders):boolean	jdk.graal.compiler.nodes.StructuredGraph	0.39382448338305676
Move Method	jdk.graal.compiler.hotspot.stubs.Stub::createSuites():Suites	jdk.graal.compiler.hotspot.meta.HotSpotProviders	0.4158385093167702
Move Method	jdk.graal.compiler.java.BytecodeParser::createUnwind():void	jdk.graal.compiler.java.FrameStateBuilder	0.855429640224447
Move Method	jdk.graal.compiler.hotspot.amd64.AMD64HotSpotLIRGenerator::emitRestoreRegisters(AMD64SaveRegistersOp):void	jdk.graal.compiler.lir.amd64.AMD64SaveRegistersOp	0.44523809523809527
Move Method	jdk.graal.compiler.replacements.arraycopy.ArrayCopySnippets.Templates::lower(ArrayCopyNode, boolean, LoweringTool):void	jdk.graal.compiler.replacements.arraycopy.ArrayCopyNode	1.0
Move Method	jdk.graal.compiler.hotspot.HotSpotGraalCompiler::getSuites(HotSpotProviders, OptionValues):Suites	jdk.graal.compiler.options.OptionValues	0.4445370370370372
Move Method	jdk.graal.compiler.phases.common.OptimizeDivPhase::createDiv(ValueNode):ValueNode	jdk.graal.compiler.nodes.ValueNode	0.4133466001274074
Move Method	jdk.graal.compiler.hotspot.replacements.HotSpotAllocationSnippets.Templates::lower(KlassBeingInitializedCheckNode, LoweringTool):void	jdk.graal.compiler.hotspot.nodes.KlassBeingInitializedCheckNode	0.3245192307692308
Move Method	jdk.graal.compiler.truffle.phases.TruffleLoopSafepointEliminationPhase::isTruffleCall(Invoke):boolean	jdk.graal.compiler.nodes.Invoke	0.45790816326530615
Move Method	jdk.graal.compiler.nodes.GraphEncoder::writeEdges(Node, Edges, NodeOrder):void	jdk.graal.compiler.graph.Edges	1.0
Move Method	jdk.graal.compiler.virtual.phases.ea.PartialEscapeClosure::ensureMaterialized(PartialEscapeBlockState<?>, int, FixedNode, GraphEffectList, CounterKey):boolean	jdk.graal.compiler.virtual.phases.ea.PartialEscapeBlockState	0.8007502480158731
Move Method	jdk.graal.compiler.lir.asm.CompilationResultBuilder::isSuccessorEdge(LabelRef):boolean	jdk.graal.compiler.lir.LabelRef	1.0
Move Method	jdk.graal.compiler.phases.common.ConditionalEliminationPhase.Instance::getInfoElements(ValueNode):ConditionalEliminationUtil.InfoElement	jdk.graal.compiler.graph.NodeMap	0.573809523809524
Move Method	jdk.graal.compiler.phases.common.LoweringPhase.Frame::enterAlwaysReached(HIRBlock):Frame<?>	jdk.graal.compiler.nodes.cfg.HIRBlock	0.42627847098435345
Move Method	jdk.graal.compiler.nodes.loop.LoopEx::localFrequencySource():ProfileData.ProfileSource	jdk.graal.compiler.nodes.loop.LoopsData	0.9770408163265307
Move Method	jdk.graal.compiler.phases.common.FixReadsPhase.RawConditionalEliminationVisitor::registerNewStamp(ValueNode, Stamp):void	jdk.graal.compiler.graph.NodeStack	0.7674571805006589
Move Method	jdk.graal.compiler.virtual.phases.ea.GraphEffectList::initializePhiInput(PhiNode, int, ValueNode):void	jdk.graal.compiler.nodes.PhiNode	0.9642246642246645
Move Method	jdk.graal.compiler.replacements.PEGraphDecoder::getSpecialCallTarget(InvokeData, MethodCallTargetNode):ResolvedJavaMethod	jdk.graal.compiler.nodes.java.MethodCallTargetNode	0.6527671674730499
Move Method	jdk.graal.compiler.hotspot.HotSpotDebugInfoBuilder::raiseInvalidFrameStateError(FrameState):void	jdk.graal.compiler.nodes.FrameState	0.5739396520342751
Move Method	jdk.graal.compiler.hotspot.aarch64.AArch64HotSpotLIRGenerator::emitRestoreRegisters(AArch64SaveRegistersOp):void	jdk.graal.compiler.lir.aarch64.AArch64SaveRegistersOp	0.46666666666666673
Move Method	jdk.graal.compiler.asm.amd64.AMD64Assembler::psubusw(Register, AMD64Address):void	jdk.graal.compiler.asm.amd64.AMD64Address	0.971340839303992
Move Method	jdk.graal.compiler.java.BytecodeParser::genIntegerRem(ValueNode, ValueNode, GuardingNode):ValueNode	jdk.graal.compiler.nodes.ValueNode	0.35663181067693994
Move Method	jdk.graal.compiler.hotspot.HotSpotBackendFactory::isWriteToNewObject(FixedWithNextNode, ValueNode):boolean	jdk.graal.compiler.nodes.FixedWithNextNode	0.6781914893617021
Move Method	jdk.graal.compiler.phases.common.FixReadsPhase.RawConditionalEliminationVisitor::processBinary(BinaryNode, HIRBlock, NodePredicate):void	jdk.graal.compiler.nodes.calc.BinaryNode	0.8311688311688312
Move Method	jdk.graal.compiler.phases.common.FixReadsPhase.RawConditionalEliminationVisitor::addHelper(ValueNode, HIRBlock, NodePredicate):ValueNode	jdk.graal.compiler.nodes.StructuredGraph	0.4760112652547692
Move Method	jdk.graal.compiler.hotspot.replacements.MonitorSnippets.Templates::lower(MonitorEnterNode, HotSpotRegistersProvider, LoweringTool):void	jdk.graal.compiler.nodes.java.MonitorEnterNode	0.6674311926605504
Move Method	jdk.graal.compiler.core.gen.NodeLIRBuilder::emitNode(ValueNode):void	jdk.graal.compiler.nodes.ValueNode	0.43064182194616973
